"#CSV Embroidery File"
"#Created in Embird 2022 Build 10.66 (32-bit) on 19.02.2022 at 10:10:50
"#© 1997-2022 BALARAD, s.r.o.
"#https://www.embird.net
"#embird@embird.net
"#Notes: Can be read by Excel as CSV (Comma Separated Value) or text editor."
"#Lines beginning with # are comments."
"#Lines beginning with > are variables: >VARIABLE, VALUE"
"#Lines beginning with $ are colors: $Number, RED, GREEN, BLUE, Description, Catalog number"
"#Lines beginning with * are stitchlist entries: *STITCH, x, y, rel x, rel y, l, a, da"
"#  *STITCH means needle goes in, *JUMP means needle move only, *COLOR means stop for color change"
"#  x and y are absolute locations in mm; rel x, rel y are relative locations;"
"#  If absolute values are blank, relative values are used, otherwise relatives are ignored on read."
"#  (This is useful if editing by hand, move a piece of pattern by move first stitch and delete absolute values for the rest.)"
"#  l is stitch length, a is angle into node, da is angle out - angle in;"
"#  -999 means not-applicable.  These three parameters are ignored during read."
#
#>VAR_NAME,VAR_VALUE
">design_name","Embroidermodder "
">file_name","C:\users\rob\My Documents\embroidermodder\samples\Embroidermodder.csv"
">AX","+    0"
">AY","+    0"
">MX","+    0"
">MY","+    0"
">PD","******"
">Stitch_Count","3483"
">Color_Count","0"
">Extents","-111.300000,111.200000,-25.700000,25.700000"
#
#$COLOR,RED,GREEN,BLUE,DESCRIPTION,CATALOG_NUMBER
$0,0,0,255,"Purple","Brother Embroidery 614"
#
*STITCH,8.100000,16.600000,0.900000,1.100000,1.421267,50.710594,-175.702621
*STITCH,7.400000,15.600000,-0.700000,-1.000000,1.220656,-124.992027,161.019409
*STITCH,8.500000,16.400000,1.100000,0.800000,1.360147,36.027378,-176.221802
*STITCH,7.900000,15.900000,-0.600000,-0.500000,0.781025,-140.194427,155.449554
*STITCH,9.000000,16.200000,1.100000,0.300000,1.140175,15.255121,-168.690079
*STITCH,7.400000,15.400000,-1.600000,-0.800000,1.788854,-153.434952,169.380356
*STITCH,9.500000,16.000000,2.100000,0.600000,2.184033,15.945399,-178.419846
*STITCH,7.600000,15.400000,-1.900000,-0.600000,1.992486,-162.474442,167.668839
*STITCH,9.800000,15.600000,2.200000,0.200000,2.209072,5.194403,174.805603
*STITCH,8.600000,15.600000,-1.200000,0.000000,1.200000,180.000000,-191.309937
*STITCH,10.100000,15.300000,1.500000,-0.300000,1.529706,-11.309933,-166.487473
*STITCH,7.500000,15.200000,-2.600000,-0.100000,2.601922,-177.797409,171.891266
*STITCH,10.400000,14.900000,2.900000,-0.300000,2.915476,-5.906141,183.860764
*STITCH,7.600000,15.000000,-2.800000,0.100000,2.801785,177.954620,-189.264557
*STITCH,10.600000,14.400000,3.000000,-0.600000,3.059412,-11.309933,181.527542
*STITCH,7.700000,14.900000,-2.900000,0.500000,2.942788,170.217606,-186.406815
*STITCH,10.800000,14.000000,3.100000,-0.900000,3.228003,-16.189207,185.235153
*STITCH,7.700000,14.600000,-3.100000,0.600000,3.157531,169.045944,-187.480896
*STITCH,11.000000,13.500000,3.300000,-1.100000,3.478505,-18.434948,183.179840
*STITCH,7.700000,14.400000,-3.300000,0.900000,3.420526,164.744888,-239.102646
*STITCH,8.400000,11.900000,0.700000,-2.500000,2.596151,-74.357758,239.736893
*STITCH,6.100000,12.500000,-2.300000,0.600000,2.376973,165.379135,-333.040039
*STITCH,2.900000,11.800000,-3.200000,-0.700000,3.275668,-167.660919,307.855347
*STITCH,2.300000,12.300000,-0.600000,0.500000,0.781025,140.194427,-0.795715
*STITCH,1.600000,12.900000,-0.700000,0.600000,0.921954,139.398712,-229.398712
*STITCH,1.600000,11.200000,0.000000,-1.700000,1.700000,-90.000000,169.992020
*STITCH,1.900000,12.900000,0.300000,1.700000,1.726268,79.992020,-162.867004
*STITCH,2.100000,11.300000,0.200000,-1.600000,1.612452,-82.874985,172.874985
*STITCH,2.100000,12.900000,0.000000,1.600000,1.600000,90.000000,-162.645981
*STITCH,2.600000,11.300000,0.500000,-1.600000,1.676305,-72.645981,170.240631
*STITCH,2.400000,12.800000,-0.200000,1.500000,1.513275,97.594643,-161.029587
*STITCH,3.100000,11.400000,0.700000,-1.400000,1.565248,-63.434944,169.380341
*STITCH,2.700000,12.800000,-0.400000,1.400000,1.456022,105.945396,-166.200516
*STITCH,3.500000,11.400000,0.800000,-1.400000,1.612452,-60.255116,167.357849
*STITCH,3.100000,12.700000,-0.400000,1.300000,1.360147,107.102730,-160.232834
*STITCH,4.000000,11.500000,0.900000,-1.200000,1.500000,-53.130100,167.905243
*STITCH,3.400000,12.800000,-0.600000,1.300000,1.431782,114.775139,-164.538788
*STITCH,4.500000,11.500000,1.100000,-1.300000,1.702939,-49.763641,171.371155
*STITCH,3.700000,12.800000,-0.800000,1.300000,1.526434,121.607506,-166.607498
*STITCH,5.000000,11.500000,1.300000,-1.300000,1.838478,-44.999996,169.695160
*STITCH,4.100000,12.800000,-0.900000,1.300000,1.581139,124.695160,-165.296448
*STITCH,5.500000,11.600000,1.400000,-1.200000,1.843909,-40.601295,170.406860
*STITCH,4.500000,12.800000,-1.000000,1.200000,1.562050,129.805573,-168.465378
*STITCH,6.000000,11.600000,1.500000,-1.200000,1.920937,-38.659805,171.170258
*STITCH,4.900000,12.800000,-1.100000,1.200000,1.627882,132.510452,-167.728043
*STITCH,6.600000,11.600000,1.700000,-1.200000,2.080865,-35.217594,170.217590
*STITCH,5.300000,12.900000,-1.300000,1.300000,1.838478,135.000000,-170.837646
*STITCH,7.100000,11.600000,1.800000,-1.300000,2.220360,-35.837650,172.958755
*STITCH,5.700000,12.900000,-1.400000,1.300000,1.910497,137.121109,-170.144974
*STITCH,7.700000,11.600000,2.000000,-1.300000,2.385372,-33.023865,173.930008
*STITCH,6.100000,12.900000,-1.600000,1.300000,2.061553,140.906143,-171.485367
*STITCH,8.300000,11.600000,2.200000,-1.300000,2.555387,-30.579226,174.194885
*STITCH,6.400000,13.000000,-1.900000,1.400000,2.360085,143.615662,-172.864487
*STITCH,8.900000,11.600000,2.500000,-1.400000,2.865310,-29.248827,179.180252
*STITCH,7.000000,12.700000,-1.900000,1.100000,2.195450,149.931427,-171.732834
*STITCH,9.500000,11.700000,2.500000,-1.000000,2.692582,-21.801411,175.236343
*STITCH,6.700000,13.100000,-2.800000,1.400000,3.130495,153.434937,-174.359436
*STITCH,10.100000,11.800000,3.400000,-1.300000,3.640055,-20.924501,178.675476
*STITCH,7.900000,12.700000,-2.200000,0.900000,2.376973,157.750977,-171.787216
*STITCH,10.700000,12.000000,2.800000,-0.700000,2.886174,-14.036242,176.067093
*STITCH,7.000000,13.200000,-3.700000,1.200000,3.889730,162.030853,-174.711243
*STITCH,11.000000,12.300000,4.000000,-0.900000,4.100000,-12.680384,179.439880
*STITCH,7.600000,13.100000,-3.400000,0.800000,3.492850,166.759491,-172.929672
*STITCH,11.300000,12.700000,3.700000,-0.400000,3.721559,-6.170175,176.481384
*STITCH,7.200000,13.400000,-4.100000,0.700000,4.159327,170.311203,-174.396820
*STITCH,11.400000,13.100000,4.200000,-0.300000,4.210701,-4.085617,177.296616
*STITCH,7.200000,13.600000,-4.200000,0.500000,4.229657,173.210999,-175.813568
*STITCH,11.600000,13.400000,4.400000,-0.200000,4.404543,-2.602562,177.408157
*STITCH,7.200000,13.800000,-4.400000,0.400000,4.418144,174.805588,-173.473312
*STITCH,11.500000,13.900000,4.300000,0.100000,4.301163,1.332269,178.667725
*STITCH,7.200000,13.900000,-4.300000,0.000000,4.300000,180.000000,-174.559692
*STITCH,11.400000,14.300000,4.200000,0.400000,4.219004,5.440306,-145.634735
*STITCH,10.800000,13.800000,-0.600000,-0.500000,0.781025,-140.194427,193.324524
*STITCH,11.100000,14.200000,0.300000,0.400000,0.500000,53.130100,-999.000000
*STITCH,11.100000,14.200000,0.000000,0.000000,0.000000,-999.000000,-999.000000
*JUMP,11.000000,14.200000,-0.100000,0.000000,0.100000,-999.000000,-999.000000
*JUMP,10.900000,14.200000,-0.100000,0.000000,0.100000,-999.000000,-999.000000
*JUMP,11.100000,14.200000,0.200000,0.000000,0.200000,-999.000000,-999.000000
*JUMP,11.100000,14.200000,0.000000,0.000000,0.000000,-999.000000,-999.000000
*STITCH,14.500000,12.800000,3.400000,-1.400000,3.676955,-22.380135,-57.000221
*STITCH,14.800000,11.200000,0.300000,-1.600000,1.627882,-79.380356,-24.190086
*STITCH,14.100000,8.300000,-0.700000,-2.900000,2.983287,-103.570442,45.575825
*STITCH,14.600000,7.500000,0.500000,-0.800000,0.943398,-57.994617,-50.440342
*STITCH,13.900000,5.400000,-0.700000,-2.100000,2.213594,-108.434959,158.629395
*STITCH,14.400000,6.000000,0.500000,0.600000,0.781025,50.194427,49.267891
*STITCH,14.100000,7.800000,-0.300000,1.800000,1.824829,99.462318,-23.996773
*STITCH,14.800000,10.500000,0.700000,2.700000,2.789265,75.465546,4.668648
*STITCH,15.200000,12.800000,0.400000,2.300000,2.334524,80.134193,-53.569145
*STITCH,17.600000,14.000000,2.400000,1.200000,2.683282,26.565050,-18.970413
*STITCH,19.100000,14.200000,1.500000,0.200000,1.513275,7.594637,-4.992128
*STITCH,21.300000,14.300000,2.200000,0.100000,2.202271,2.602509,-39.472404
*STITCH,22.500000,13.400000,1.200000,-0.900000,1.500000,-36.869896,16.886789
*STITCH,24.700000,12.600000,2.200000,-0.800000,2.340940,-19.983107,189.858444
*STITCH,21.900000,13.100000,-2.800000,0.500000,2.844292,169.875336,-33.139633
*STITCH,20.200000,14.700000,-1.700000,1.600000,2.334524,136.735703,-298.991028
*STITCH,17.700000,13.900000,-2.500000,-0.800000,2.624881,-162.255325,334.660706
*STITCH,16.200000,14.100000,-1.500000,0.200000,1.513275,172.405365,-328.442871
*STITCH,14.400000,13.300000,-1.800000,-0.800000,1.969772,-156.037521,227.602570
*STITCH,15.300000,16.000000,0.900000,2.700000,2.846050,71.565048,21.801414
*STITCH,15.200000,17.700000,-0.100000,1.700000,1.702939,93.366463,-25.746597
*STITCH,15.900000,19.400000,0.700000,1.700000,1.838478,67.619865,-202.619873
*STITCH,15.500000,19.000000,-0.400000,-0.400000,0.565685,-135.000000,140.194397
*STITCH,16.600000,19.100000,1.100000,0.100000,1.104536,5.194403,-169.939285
*STITCH,14.400000,18.500000,-2.200000,-0.600000,2.280351,-164.744888,167.035553
*STITCH,16.900000,18.600000,2.500000,0.100000,2.501999,2.290657,-172.508255
*STITCH,14.000000,18.100000,-2.900000,-0.500000,2.942788,-170.217590,172.126770
*STITCH,17.000000,18.200000,3.000000,0.100000,3.001666,1.909184,-173.028519
*STITCH,13.800000,17.700000,-3.200000,-0.500000,3.238827,-171.119339,172.966949
*STITCH,16.900000,17.800000,3.100000,0.100000,3.101612,1.847604,-171.542755
*STITCH,13.600000,17.200000,-3.300000,-0.600000,3.354102,-169.695145,173.271469
*STITCH,16.800000,17.400000,3.200000,0.200000,3.206244,3.576331,-172.956665
*STITCH,13.600000,16.800000,-3.200000,-0.600000,3.255764,-169.380341,173.071732
*STITCH,16.700000,17.000000,3.100000,0.200000,3.106445,3.691391,-172.737335
*STITCH,13.600000,16.400000,-3.100000,-0.600000,3.157531,-169.045944,170.893555
*STITCH,16.700000,16.500000,3.100000,0.100000,3.101612,1.847604,-170.893555
*STITCH,13.600000,15.900000,-3.100000,-0.600000,3.157531,-169.045944,172.860031
*STITCH,16.600000,16.100000,3.000000,0.200000,3.006659,3.814086,-172.124710
*STITCH,13.700000,15.500000,-2.900000,-0.600000,2.961419,-168.310623,170.285583
*STITCH,16.600000,15.600000,2.900000,0.100000,2.901724,1.974960,-170.665039
*STITCH,13.600000,15.000000,-3.000000,-0.600000,3.059412,-168.690079,172.635269
*STITCH,16.500000,15.200000,2.900000,0.200000,2.906888,3.945192,-170.811172
*STITCH,13.500000,14.500000,-3.000000,-0.700000,3.080584,-166.865982,172.772141
*STITCH,16.400000,14.800000,2.900000,0.300000,2.915476,5.906158,-172.335724
*STITCH,13.500000,14.100000,-2.900000,-0.700000,2.983287,-166.429565,172.335724
*STITCH,16.400000,14.400000,2.900000,0.300000,2.915476,5.906158,-170.483994
*STITCH,13.500000,13.600000,-2.900000,-0.800000,3.008322,-164.577835,172.707932
*STITCH,16.300000,14.000000,2.800000,0.400000,2.828427,8.130102,-172.184692
*STITCH,13.500000,13.200000,-2.800000,-0.800000,2.912044,-164.054596,170.394775
*STITCH,16.200000,13.500000,2.700000,0.300000,2.716615,6.340181,-171.805725
*STITCH,13.500000,12.800000,-2.700000,-0.700000,2.789265,-165.465546,169.864227
*STITCH,16.100000,13.000000,2.600000,0.200000,2.607681,4.398686,-169.864227
*STITCH,13.400000,12.300000,-2.700000,-0.700000,2.789265,-165.465546,169.701935
*STITCH,16.100000,12.500000,2.700000,0.200000,2.707397,4.236393,-171.707581
*STITCH,13.400000,11.900000,-2.700000,-0.600000,2.765863,-167.471191,169.592316
*STITCH,16.100000,12.000000,2.700000,0.100000,2.701851,2.121128,-171.996460
*STITCH,13.300000,11.500000,-2.800000,-0.500000,2.844292,-169.875336,169.875336
*STITCH,16.100000,11.500000,2.800000,0.000000,2.800000,0.000000,-172.146683
*STITCH,13.200000,11.100000,-2.900000,-0.400000,2.927456,-172.146683,157.403122
*STITCH,15.100000,10.600000,1.900000,-0.500000,1.964688,-14.743563,-90.187859
*STITCH,14.300000,7.600000,-0.800000,-3.000000,3.104835,-104.931419,23.904045
*STITCH,14.600000,5.700000,0.300000,-1.900000,1.923538,-81.027374,-53.972626
*STITCH,13.800000,4.900000,-0.800000,-0.800000,1.131371,-135.000000,161.565048
*STITCH,15.200000,5.600000,1.400000,0.700000,1.565248,26.565054,-195.780746
*STITCH,13.100000,5.200000,-2.100000,-0.400000,2.137756,-169.215698,190.663437
*STITCH,15.900000,6.300000,2.800000,1.100000,3.008322,21.447735,-186.516327
*STITCH,12.900000,5.500000,-3.000000,-0.800000,3.104835,-165.068588,186.570023
*STITCH,16.200000,6.800000,3.300000,1.300000,3.546830,21.501436,-187.874435
*STITCH,12.900000,6.000000,-3.300000,-0.800000,3.395585,-166.373001,185.813034
*STITCH,16.300000,7.200000,3.400000,1.200000,3.605551,19.440029,-186.199509
*STITCH,12.900000,6.400000,-3.400000,-0.800000,3.492850,-166.759476,185.194427
*STITCH,16.200000,7.500000,3.300000,1.100000,3.478505,18.434944,-188.130096
*STITCH,12.900000,6.900000,-3.300000,-0.600000,3.354102,-169.695145,185.403778
*STITCH,16.100000,7.800000,3.200000,0.900000,3.324154,15.708631,-186.827972
*STITCH,12.900000,7.300000,-3.200000,-0.500000,3.238827,-171.119339,186.827972
*STITCH,16.100000,8.200000,3.200000,0.900000,3.324154,15.708631,-188.356247
*STITCH,13.000000,7.800000,-3.100000,-0.400000,3.125700,-172.647614,189.346848
*STITCH,16.000000,8.700000,3.000000,0.900000,3.132092,16.699240,-188.845917
*STITCH,13.100000,8.300000,-2.900000,-0.400000,2.927456,-172.146683,187.568848
*STITCH,16.000000,9.100000,2.900000,0.800000,3.008322,15.422159,-187.292053
*STITCH,13.200000,8.700000,-2.800000,-0.400000,2.828427,-171.869888,187.292053
*STITCH,16.100000,9.500000,2.900000,0.800000,3.008322,15.422159,-189.516022
*STITCH,13.200000,9.200000,-2.900000,-0.300000,2.915476,-174.093857,187.664291
*STITCH,16.100000,9.900000,2.900000,0.700000,2.983287,13.570441,-189.756363
*STITCH,13.100000,9.700000,-3.000000,-0.200000,3.006659,-176.185928,189.319946
*STITCH,16.100000,10.400000,3.000000,0.700000,3.080584,13.134020,-187.227875
*STITCH,13.200000,10.100000,-2.900000,-0.300000,2.915476,-174.093857,187.664291
*STITCH,16.100000,10.800000,2.900000,0.700000,2.983287,13.570441,-189.625259
*STITCH,13.200000,10.600000,-2.900000,-0.200000,2.906888,-176.054825,187.744186
*STITCH,16.100000,11.200000,2.900000,0.600000,2.961419,11.689365,-187.603745
*STITCH,13.300000,11.000000,-2.800000,-0.200000,2.807134,-175.914383,188.009155
*STITCH,16.100000,11.600000,2.800000,0.600000,2.863564,12.094765,-190.049347
*STITCH,13.300000,11.500000,-2.800000,-0.100000,2.801785,-177.954590,188.079254
*STITCH,16.100000,12.000000,2.800000,0.500000,2.844292,10.124662,-188.003571
*STITCH,13.400000,11.900000,-2.700000,-0.100000,2.701851,-177.878906,186.009003
*STITCH,16.200000,12.300000,2.800000,0.400000,2.828427,8.130102,-143.130096
*STITCH,15.700000,11.800000,-0.500000,-0.500000,0.707107,-135.000000,210.256439
*STITCH,16.200000,13.700000,0.500000,1.900000,1.964688,75.256439,53.403366
*STITCH,15.800000,14.200000,-0.400000,0.500000,0.640312,128.659805,-49.969734
*STITCH,15.900000,14.700000,0.100000,0.500000,0.509902,78.690071,-178.865585
*STITCH,15.200000,10.800000,-0.700000,-3.900000,3.962323,-100.175514,176.139282
*STITCH,16.200000,14.800000,1.000000,4.000000,4.123106,75.963760,-175.426071
*STITCH,15.600000,11.200000,-0.600000,-3.600000,3.649657,-99.462311,174.718750
*STITCH,16.600000,15.000000,1.000000,3.800000,3.929377,75.256439,-173.872101
*STITCH,16.100000,11.700000,-0.500000,-3.300000,3.337664,-98.615669,174.194885
*STITCH,17.000000,15.200000,0.900000,3.500000,3.613862,75.579224,-174.459900
*STITCH,16.500000,12.000000,-0.500000,-3.200000,3.238827,-98.880684,172.022278
*STITCH,17.500000,15.300000,1.000000,3.300000,3.448188,73.141602,-172.603912
*STITCH,17.000000,12.300000,-0.500000,-3.000000,3.041381,-99.462318,173.753677
*STITCH,17.900000,15.500000,0.900000,3.200000,3.324154,74.291359,-174.073761
*STITCH,17.400000,12.600000,-0.500000,-2.900000,2.942788,-99.782402,171.347443
*STITCH,18.400000,15.600000,1.000000,3.000000,3.162278,71.565048,-171.027374
*STITCH,17.900000,12.600000,-0.500000,-3.000000,3.041381,-99.462318,173.753677
*STITCH,18.800000,15.800000,0.900000,3.200000,3.324154,74.291359,-174.911011
*STITCH,18.200000,12.600000,-0.600000,-3.200000,3.255764,-100.619644,171.649231
*STITCH,19.300000,15.800000,1.100000,3.200000,3.383785,71.029587,-173.753937
*STITCH,18.600000,12.700000,-0.700000,-3.100000,3.178050,-102.724350,173.187698
*STITCH,19.700000,15.800000,1.100000,3.100000,3.289377,70.463348,-173.597366
*STITCH,19.000000,12.800000,-0.700000,-3.000000,3.080584,-103.134018,170.654587
*STITCH,20.200000,15.700000,1.200000,2.900000,3.138471,67.520569,-174.219818
*STITCH,19.300000,12.700000,-0.900000,-3.000000,3.132092,-106.699242,172.553696
*STITCH,20.600000,15.600000,1.300000,2.900000,3.178050,65.854454,-174.289398
*STITCH,19.600000,12.600000,-1.000000,-3.000000,3.162278,-108.434944,171.085068
*STITCH,21.100000,15.500000,1.500000,2.900000,3.264965,62.650124,-174.451538
*STITCH,19.900000,12.500000,-1.200000,-3.000000,3.231099,-111.801414,172.914825
*STITCH,21.500000,15.400000,1.600000,2.900000,3.312099,61.113419,-172.914825
*STITCH,20.300000,12.400000,-1.200000,-3.000000,3.231099,-111.801414,172.262634
*STITCH,22.000000,15.400000,1.700000,3.000000,3.448188,60.461216,-176.282211
*STITCH,20.500000,12.300000,-1.500000,-3.100000,3.443835,-115.820992,173.473541
*STITCH,22.400000,15.300000,1.900000,3.000000,3.551056,57.652554,-174.952133
*STITCH,20.800000,12.200000,-1.600000,-3.100000,3.488553,-117.299576,172.707291
*STITCH,22.800000,15.100000,2.000000,2.900000,3.522783,55.407711,-175.549103
*STITCH,21.000000,12.000000,-1.800000,-3.100000,3.584690,-120.141388,172.665207
*STITCH,23.300000,15.000000,2.300000,3.000000,3.780212,52.523819,-176.638290
*STITCH,21.200000,11.900000,-2.100000,-3.100000,3.744329,-124.114471,173.350861
*STITCH,23.700000,14.800000,2.500000,2.900000,3.828838,49.236397,-174.598862
*STITCH,21.500000,11.700000,-2.200000,-3.100000,3.801316,-125.362465,173.484589
*STITCH,24.100000,14.600000,2.600000,2.900000,3.894868,48.122131,-172.630661
*STITCH,21.900000,11.400000,-2.200000,-3.200000,3.883298,-124.508530,174.702957
*STITCH,24.400000,14.400000,2.500000,3.000000,3.905125,50.194427,-176.767456
*STITCH,22.100000,11.300000,-2.300000,-3.100000,3.860052,-126.573036,173.618439
*STITCH,24.800000,14.200000,2.700000,2.900000,3.962323,47.045410,-174.792206
*STITCH,22.400000,11.100000,-2.400000,-3.100000,3.920459,-127.746803,174.792206
*STITCH,25.100000,14.000000,2.700000,2.900000,3.962323,47.045410,-172.752090
*STITCH,22.800000,10.800000,-2.300000,-3.200000,3.940812,-125.706680,174.792297
*STITCH,25.400000,13.800000,2.600000,3.000000,3.969887,49.085617,-175.339462
*STITCH,23.200000,10.800000,-2.200000,-3.000000,3.720215,-126.253845,172.472717
*STITCH,25.500000,13.200000,2.300000,2.400000,3.324154,46.218872,-171.530090
*STITCH,23.800000,10.800000,-1.700000,-2.400000,2.941088,-125.311211,171.859375
*STITCH,25.600000,12.700000,1.800000,1.900000,2.617250,46.548157,-172.932495
*STITCH,24.200000,10.800000,-1.400000,-1.900000,2.360085,-126.384346,181.166748
*STITCH,25.400000,12.500000,1.200000,1.700000,2.080865,54.782410,-84.923798
*STITCH,28.500000,10.700000,3.100000,-1.800000,3.584690,-30.141386,-57.472656
*STITCH,28.600000,8.300000,0.100000,-2.400000,2.402082,-87.614044,-16.920403
*STITCH,27.900000,5.600000,-0.700000,-2.700000,2.789265,-104.534447,6.404350
*STITCH,27.800000,4.900000,-0.100000,-0.700000,0.707107,-98.130096,169.695145
*STITCH,28.900000,8.200000,1.100000,3.300000,3.478505,71.565048,15.945396
*STITCH,29.000000,10.500000,0.100000,2.300000,2.302173,87.510445,-15.945396
*STITCH,29.900000,13.200000,0.900000,2.700000,2.846050,71.565048,21.801414
*STITCH,29.800000,14.900000,-0.100000,1.700000,1.702939,93.366463,-22.392067
*STITCH,30.800000,17.800000,1.000000,2.900000,3.067572,70.974396,-180.067902
*STITCH,29.900000,15.200000,-0.900000,-2.600000,2.751363,-109.093498,22.459969
*STITCH,30.000000,13.500000,0.100000,-1.700000,1.702939,-86.633530,-23.689606
*STITCH,29.000000,10.800000,-1.000000,-2.700000,2.879236,-110.323135,20.323135
*STITCH,29.000000,8.900000,0.000000,-1.900000,1.900000,-90.000000,-20.772255
*STITCH,27.900000,6.000000,-1.100000,-2.900000,3.101612,-110.772255,37.471504
*STITCH,28.200000,5.000000,0.300000,-1.000000,1.044031,-73.300751,-43.264297
*STITCH,27.800000,4.200000,-0.400000,-0.800000,0.894427,-116.565048,141.581940
*STITCH,29.300000,4.900000,1.500000,0.700000,1.655295,25.016899,150.746704
*STITCH,26.600000,5.100000,-2.700000,0.200000,2.707397,175.763611,-173.916000
*STITCH,29.700000,5.200000,3.100000,0.100000,3.101612,1.847604,169.271713
*STITCH,26.500000,5.700000,-3.200000,0.500000,3.238827,171.119324,-176.018417
*STITCH,30.000000,5.400000,3.500000,-0.300000,3.512834,-4.899092,172.024094
*STITCH,26.500000,6.200000,-3.500000,0.800000,3.590265,167.125000,-173.644806
*STITCH,30.000000,5.800000,3.500000,-0.400000,3.522783,-6.519802,173.279297
*STITCH,26.600000,6.600000,-3.400000,0.800000,3.492850,166.759491,-174.889587
*STITCH,30.100000,6.100000,3.500000,-0.500000,3.535534,-8.130102,173.709320
*STITCH,26.600000,7.000000,-3.500000,0.900000,3.613862,165.579224,-173.709320
*STITCH,30.100000,6.500000,3.500000,-0.500000,3.535534,-8.130102,171.740555
*STITCH,26.700000,7.500000,-3.400000,1.000000,3.544009,163.610458,-173.338043
*STITCH,30.200000,6.900000,3.500000,-0.600000,3.551056,-9.727578,173.338043
*STITCH,26.800000,7.900000,-3.400000,1.000000,3.544009,163.610458,-171.976349
*STITCH,30.200000,7.400000,3.400000,-0.500000,3.436568,-8.365887,173.110779
*STITCH,26.900000,8.300000,-3.300000,0.900000,3.420526,164.744888,-171.454727
*STITCH,30.300000,7.900000,3.400000,-0.400000,3.423449,-6.709837,173.082855
*STITCH,27.000000,8.700000,-3.300000,0.800000,3.395585,166.373016,-173.284241
*STITCH,30.300000,8.300000,3.300000,-0.400000,3.324154,-6.911227,172.440933
*STITCH,27.200000,9.100000,-3.100000,0.800000,3.201562,165.529709,-170.885529
*STITCH,30.400000,8.800000,3.200000,-0.300000,3.214032,-5.355825,172.631470
*STITCH,27.300000,9.500000,-3.100000,0.700000,3.178050,167.275650,-172.803192
*STITCH,30.400000,9.200000,3.100000,-0.300000,3.114482,-5.527540,170.596130
*STITCH,27.400000,10.000000,-3.000000,0.800000,3.104835,165.068588,-170.779175
*STITCH,30.400000,9.700000,3.000000,-0.300000,3.014963,-5.710593,172.140137
*STITCH,27.500000,10.400000,-2.900000,0.700000,2.983287,166.429550,-170.243622
*STITCH,30.500000,10.200000,3.000000,-0.200000,3.006659,-3.814075,172.124710
*STITCH,27.600000,10.800000,-2.900000,0.600000,2.961419,168.310638,-172.124710
*STITCH,30.600000,10.600000,3.000000,-0.200000,3.006659,-3.814075,170.243622
*STITCH,27.700000,11.300000,-2.900000,0.700000,2.983287,166.429550,-170.243622
*STITCH,30.700000,11.100000,3.000000,-0.200000,3.006659,-3.814075,170.243622
*STITCH,27.800000,11.800000,-2.900000,0.700000,2.983287,166.429550,-172.140137
*STITCH,30.800000,11.500000,3.000000,-0.300000,3.014963,-5.710593,172.576569
*STITCH,27.800000,12.200000,-3.000000,0.700000,3.080584,166.865982,-172.221802
*STITCH,31.000000,11.900000,3.200000,-0.300000,3.214032,-5.355825,172.631470
*STITCH,27.900000,12.600000,-3.100000,0.700000,3.178050,167.275650,-172.470078
*STITCH,31.200000,12.300000,3.300000,-0.300000,3.313608,-5.194429,172.470078
*STITCH,28.100000,13.000000,-3.100000,0.700000,3.178050,167.275650,-172.470078
*STITCH,31.400000,12.700000,3.300000,-0.300000,3.313608,-5.194429,172.470078
*STITCH,28.300000,13.400000,-3.100000,0.700000,3.178050,167.275650,-172.470078
*STITCH,31.600000,13.100000,3.300000,-0.300000,3.313608,-5.194429,174.574783
*STITCH,28.400000,13.700000,-3.200000,0.600000,3.255764,169.380356,-172.746811
*STITCH,31.800000,13.500000,3.400000,-0.200000,3.405877,-3.366461,173.061615
*STITCH,28.500000,14.100000,-3.300000,0.600000,3.354102,169.695160,-173.061615
*STITCH,31.900000,13.900000,3.400000,-0.200000,3.405877,-3.366461,173.061615
*STITCH,28.600000,14.500000,-3.300000,0.600000,3.354102,169.695160,-173.061615
*STITCH,32.000000,14.300000,3.400000,-0.200000,3.405877,-3.366461,176.455246
*STITCH,28.700000,14.700000,-3.300000,0.400000,3.324154,173.088791,-171.404160
*STITCH,32.100000,14.800000,3.400000,0.100000,3.401470,1.684635,174.948898
*STITCH,28.700000,15.000000,-3.400000,0.200000,3.405877,176.633530,-173.363098
*STITCH,32.200000,15.200000,3.500000,0.200000,3.505709,3.270439,175.093018
*STITCH,28.700000,15.300000,-3.500000,0.100000,3.501428,178.363449,-173.464325
*STITCH,32.200000,15.600000,3.500000,0.300000,3.512834,4.899125,175.100876
*STITCH,28.700000,15.600000,-3.500000,0.000000,3.500000,180.000000,-155.095230
*STITCH,31.500000,16.900000,2.800000,1.300000,3.087070,24.904772,132.261566
*STITCH,29.600000,17.700000,-1.900000,0.800000,2.061553,157.166336,-85.601288
*STITCH,29.900000,18.600000,0.300000,0.900000,0.948683,71.565048,-92.121094
*STITCH,30.700000,18.300000,0.800000,-0.300000,0.854400,-20.556046,-155.358337
*STITCH,29.300000,18.200000,-1.400000,-0.100000,1.403567,-175.914383,165.609543
*STITCH,31.500000,17.800000,2.200000,-0.400000,2.236068,-10.304847,187.815308
*STITCH,29.200000,17.900000,-2.300000,0.100000,2.302173,177.510468,-189.278763
*STITCH,31.600000,17.400000,2.400000,-0.500000,2.451530,-11.768290,187.004654
