"#CSV Embroidery File"
"#Created in Embird 2022 Build 10.66 (32-bit) on 19.02.2022 at 10:33:16
"#© 1997-2022 BALARAD, s.r.o.
"#https://www.embird.net
"#embird@embird.net
"#Notes: Can be read by Excel as CSV (Comma Separated Value) or text editor."
"#Lines beginning with # are comments."
"#Lines beginning with > are variables: >VARIABLE, VALUE"
"#Lines beginning with $ are colors: $Number, RED, GREEN, BLUE, Description, Catalog number"
"#Lines beginning with * are stitchlist entries: *STITCH, x, y, rel x, rel y, l, a, da"
"#  *STITCH means needle goes in, *JUMP means needle move only, *COLOR means stop for color change"
"#  x and y are absolute locations in mm; rel x, rel y are relative locations;"
"#  If absolute values are blank, relative values are used, otherwise relatives are ignored on read."
"#  (This is useful if editing by hand, move a piece of pattern by move first stitch and delete absolute values for the rest.)"
"#  l is stitch length, a is angle into node, da is angle out - angle in;"
"#  -999 means not-applicable.  These three parameters are ignored during read."
#
#>VAR_NAME,VAR_VALUE
">design_name","Untitled        "
">file_name","C:\users\rob\My Documents\embroidermodder\samples\shamrockin.csv"
">AX","+    0"
">AY","+    0"
">MX","+    0"
">MY","+    0"
">PD","******"
">Stitch_Count","1480"
">Color_Count","0"
">Extents","-25.000000,24.900000,-24.700000,24.600000"
#
#$COLOR,RED,GREEN,BLUE,DESCRIPTION,CATALOG_NUMBER
$0,0,255,0,"Mint Green","Brother Embroidery 502"
#
*STITCH,-7.600000,21.600000,0.900000,-2.500000,2.657066,-70.201126,173.195740
*STITCH,-8.200000,24.200000,-0.600000,2.600000,2.668333,102.994614,-173.195740
*STITCH,-7.300000,21.700000,0.900000,-2.500000,2.657066,-70.201126,173.195740
*STITCH,-7.900000,24.300000,-0.600000,2.600000,2.668333,102.994614,-175.249939
*STITCH,-7.100000,21.800000,0.800000,-2.500000,2.624881,-72.255325,171.001495
*STITCH,-7.500000,24.400000,-0.400000,2.600000,2.630589,98.746162,-175.751541
*STITCH,-6.900000,21.800000,0.600000,-2.600000,2.668333,-77.005379,173.587311
*STITCH,-7.200000,24.400000,-0.300000,2.600000,2.617250,96.581940,-173.086197
*STITCH,-6.600000,21.900000,0.600000,-2.500000,2.570992,-76.504257,170.902954
*STITCH,-6.800000,24.500000,-0.200000,2.600000,2.607681,94.398705,-175.652542
*STITCH,-6.400000,21.900000,0.400000,-2.600000,2.630589,-81.253838,173.456436
*STITCH,-6.500000,24.500000,-0.100000,2.600000,2.601922,92.202599,-175.620667
*STITCH,-6.200000,21.900000,0.300000,-2.600000,2.617250,-83.418060,171.296967
*STITCH,-6.100000,24.600000,0.100000,2.700000,2.701851,87.878899,-175.676270
*STITCH,-6.000000,22.000000,0.100000,-2.600000,2.601922,-87.797379,171.215439
*STITCH,-5.700000,24.600000,0.300000,2.600000,2.617250,83.418060,-173.418060
*STITCH,-5.700000,22.000000,0.000000,-2.600000,2.600000,-90.000000,171.253845
*STITCH,-5.300000,24.600000,0.400000,2.600000,2.630589,81.253838,-173.456467
*STITCH,-5.400000,22.000000,-0.100000,-2.600000,2.601922,-92.202629,171.317108
*STITCH,-4.900000,24.600000,0.500000,2.600000,2.647640,79.114471,-173.513153
*STITCH,-5.100000,22.000000,-0.200000,-2.600000,2.607681,-94.398682,173.513153
*STITCH,-4.600000,24.600000,0.500000,2.600000,2.647640,79.114471,-173.513153
*STITCH,-4.800000,22.000000,-0.200000,-2.600000,2.607681,-94.398682,171.404068
*STITCH,-4.200000,24.600000,0.600000,2.600000,2.668333,77.005386,-173.587326
*STITCH,-4.500000,22.000000,-0.300000,-2.600000,2.617250,-96.581940,170.939697
*STITCH,-3.800000,24.500000,0.700000,2.500000,2.596151,74.357758,-173.103912
*STITCH,-4.200000,21.900000,-0.400000,-2.600000,2.630589,-98.746162,173.103912
*STITCH,-3.500000,24.400000,0.700000,2.500000,2.596151,74.357758,-170.939697
*STITCH,-3.800000,21.800000,-0.300000,-2.600000,2.617250,-96.581940,173.086212
*STITCH,-3.200000,24.300000,0.600000,2.500000,2.570992,76.504265,-173.086212
*STITCH,-3.500000,21.700000,-0.300000,-2.600000,2.617250,-96.581940,171.513458
*STITCH,-2.800000,24.300000,0.700000,2.600000,2.692582,74.931511,-171.271698
*STITCH,-3.100000,21.600000,-0.300000,-2.700000,2.716615,-96.340179,173.345566
*STITCH,-2.500000,24.200000,0.600000,2.600000,2.668333,77.005386,-171.241791
*STITCH,-2.700000,21.500000,-0.200000,-2.700000,2.707397,-94.236397,173.350861
*STITCH,-2.200000,24.100000,0.500000,2.600000,2.647640,79.114471,-175.229980
*STITCH,-2.500000,21.300000,-0.300000,-2.800000,2.816026,-96.115501,175.624023
*STITCH,-2.000000,24.000000,0.500000,2.700000,2.745906,79.508522,-173.594116
*STITCH,-2.200000,21.200000,-0.200000,-2.800000,2.807134,-94.085587,173.594116
*STITCH,-1.700000,23.900000,0.500000,2.700000,2.745906,79.508522,-173.453720
*STITCH,-1.900000,21.000000,-0.200000,-2.900000,2.906888,-93.945198,173.820526
*STITCH,-1.400000,23.800000,0.500000,2.800000,2.844292,79.875328,-173.820526
*STITCH,-1.600000,20.900000,-0.200000,-2.900000,2.906888,-93.945198,175.518219
*STITCH,-1.200000,23.600000,0.400000,2.700000,2.729469,81.573029,-173.547989
*STITCH,-1.300000,20.700000,-0.100000,-2.900000,2.901724,-91.974960,175.859467
*STITCH,-1.000000,23.500000,0.300000,2.800000,2.816026,83.884499,-175.793686
*STITCH,-1.100000,20.500000,-0.100000,-3.000000,3.001666,-91.909187,174.055878
*STITCH,-0.700000,23.400000,0.400000,2.900000,2.927456,82.146683,-173.994293
*STITCH,-0.800000,20.300000,-0.100000,-3.100000,3.101612,-91.847603,176.137009
*STITCH,-0.500000,23.300000,0.300000,3.000000,3.014963,84.289406,-176.025116
*STITCH,-0.600000,20.000000,-0.100000,-3.300000,3.301515,-91.735710,176.379883
*STITCH,-0.300000,23.200000,0.300000,3.200000,3.214032,84.644180,-174.644180
*STITCH,-0.300000,19.800000,0.000000,-3.400000,3.400000,-90.000000,176.423676
*STITCH,-0.100000,23.000000,0.200000,3.200000,3.206244,86.423668,-176.423676
*STITCH,-0.100000,19.600000,0.000000,-3.400000,3.400000,-90.000000,176.820160
*STITCH,0.100000,23.200000,0.200000,3.600000,3.605551,86.820168,-175.135529
*STITCH,0.200000,19.800000,0.100000,-3.400000,3.401470,-88.315361,175.044861
*STITCH,0.400000,23.300000,0.200000,3.500000,3.505709,86.729507,-176.729507
*STITCH,0.400000,20.100000,0.000000,-3.200000,3.200000,-90.000000,176.633545
*STITCH,0.600000,23.500000,0.200000,3.400000,3.405877,86.633537,-174.843628
*STITCH,0.700000,20.300000,0.100000,-3.200000,3.201562,-88.210091,176.474396
*STITCH,0.800000,23.600000,0.100000,3.300000,3.301515,88.264297,-174.450211
*STITCH,1.000000,20.600000,0.200000,-3.000000,3.006659,-86.185913,174.338303
*STITCH,1.100000,23.700000,0.100000,3.100000,3.101612,88.152390,-174.207199
*STITCH,1.300000,20.800000,0.200000,-2.900000,2.906888,-86.054810,174.145660
*STITCH,1.400000,23.800000,0.100000,3.000000,3.001666,88.090851,-174.005249
*STITCH,1.600000,21.000000,0.200000,-2.800000,2.807134,-85.914406,174.005249
*STITCH,1.700000,24.000000,0.100000,3.000000,3.001666,88.090851,-174.005249
*STITCH,1.900000,21.200000,0.200000,-2.800000,2.807134,-85.914406,173.939484
*STITCH,2.000000,24.100000,0.100000,2.900000,2.901724,88.025070,-173.788666
*STITCH,2.200000,21.400000,0.200000,-2.700000,2.707397,-85.763603,171.677979
*STITCH,2.400000,24.200000,0.200000,2.800000,2.807134,85.914383,-173.793259
*STITCH,2.500000,21.500000,0.100000,-2.700000,2.701851,-87.878876,173.793259
*STITCH,2.700000,24.300000,0.200000,2.800000,2.807134,85.914383,-171.677979
*STITCH,2.900000,21.600000,0.200000,-2.700000,2.707397,-85.763603,173.642502
*STITCH,3.000000,24.300000,0.100000,2.700000,2.701851,87.878899,-173.480209
*STITCH,3.200000,21.700000,0.200000,-2.600000,2.607681,-85.601311,173.480209
*STITCH,3.300000,24.400000,0.100000,2.700000,2.701851,87.878899,-173.480209
*STITCH,3.500000,21.800000,0.200000,-2.600000,2.607681,-85.601311,173.480209
*STITCH,3.600000,24.500000,0.100000,2.700000,2.701851,87.878899,-173.480209
*STITCH,3.800000,21.900000,0.200000,-2.600000,2.607681,-85.601311,173.398712
*STITCH,3.900000,24.500000,0.100000,2.600000,2.601922,87.797401,-173.398712
*STITCH,4.100000,21.900000,0.200000,-2.600000,2.607681,-85.601311,171.364914
*STITCH,4.300000,24.600000,0.200000,2.700000,2.707397,85.763603,-173.642487
*STITCH,4.400000,21.900000,0.100000,-2.700000,2.701851,-87.878876,173.642487
*STITCH,4.600000,24.600000,0.200000,2.700000,2.707397,85.763603,-173.560974
*STITCH,4.700000,22.000000,0.100000,-2.600000,2.601922,-87.797379,171.215439
*STITCH,5.000000,24.600000,0.300000,2.600000,2.617250,83.418060,-173.418060
*STITCH,5.000000,22.000000,0.000000,-2.600000,2.600000,-90.000000,173.418060
*STITCH,5.300000,24.600000,0.300000,2.600000,2.617250,83.418060,-173.418060
*STITCH,5.300000,22.000000,0.000000,-2.600000,2.600000,-90.000000,171.253845
*STITCH,5.700000,24.600000,0.400000,2.600000,2.630589,81.253838,-173.456467
*STITCH,5.600000,22.000000,-0.100000,-2.600000,2.601922,-92.202629,170.892700
*STITCH,6.100000,24.500000,0.500000,2.500000,2.549510,78.690071,-173.088745
*STITCH,5.900000,21.900000,-0.200000,-2.600000,2.607681,-94.398682,171.404068
*STITCH,6.500000,24.500000,0.600000,2.600000,2.668333,77.005386,-173.587326
*STITCH,6.200000,21.900000,-0.300000,-2.600000,2.617250,-96.581940,171.513458
*STITCH,6.900000,24.500000,0.700000,2.600000,2.692582,74.931511,-171.271698
*STITCH,6.600000,21.800000,-0.300000,-2.700000,2.716615,-96.340179,171.271698
*STITCH,7.300000,24.400000,0.700000,2.600000,2.692582,74.931511,-173.677673
*STITCH,6.900000,21.800000,-0.400000,-2.600000,2.630589,-98.746162,173.103912
*STITCH,7.600000,24.300000,0.700000,2.500000,2.596151,74.357758,-175.243286
*STITCH,7.100000,21.700000,-0.500000,-2.600000,2.647640,-100.885521,173.140839
*STITCH,7.900000,24.200000,0.800000,2.500000,2.624881,72.255325,-175.751068
*STITCH,7.300000,21.700000,-0.600000,-2.500000,2.570992,-103.495743,172.939697
*STITCH,8.200000,24.100000,0.900000,2.400000,2.563201,69.443954,-175.086197
*STITCH,7.500000,21.600000,-0.700000,-2.500000,2.596151,-105.642242,171.018677
*STITCH,8.600000,24.000000,1.100000,2.400000,2.640076,65.376434,-175.175293
*STITCH,7.700000,21.500000,-0.900000,-2.500000,2.657066,-109.798866,173.233826
*STITCH,8.900000,23.900000,1.200000,2.400000,2.683282,63.434952,-175.236359
*STITCH,7.900000,21.400000,-1.000000,-2.500000,2.692582,-111.801407,173.358475
*STITCH,9.200000,23.800000,1.300000,2.400000,2.729469,61.557072,-173.358475
*STITCH,8.200000,21.300000,-1.000000,-2.500000,2.692582,-111.801407,172.325516
*STITCH,9.500000,23.600000,1.300000,2.300000,2.641969,60.524109,-177.089157
*STITCH,8.300000,21.200000,-1.200000,-2.400000,2.683282,-116.565048,172.278168
*STITCH,9.800000,23.400000,1.500000,2.200000,2.662705,55.713123,-175.189011
*STITCH,8.500000,21.100000,-1.300000,-2.300000,2.641969,-119.475883,170.484894
*STITCH,10.200000,23.200000,1.700000,2.100000,2.701851,51.009007,-175.295883
*STITCH,8.700000,21.000000,-1.500000,-2.200000,2.662705,-124.286873,172.299652
*STITCH,10.500000,23.000000,1.800000,2.000000,2.690725,48.012787,-175.316742
*STITCH,8.900000,20.900000,-1.600000,-2.100000,2.640076,-127.303947,172.303955
*STITCH,10.800000,22.800000,1.900000,1.900000,2.687006,45.000000,-175.364548
*STITCH,9.100000,20.800000,-1.700000,-2.000000,2.624881,-130.364548,172.351761
*STITCH,11.100000,22.600000,2.000000,1.800000,2.690725,41.987213,-175.439056
*STITCH,9.300000,20.700000,-1.800000,-1.900000,2.617250,-133.451843,170.755798
*STITCH,11.400000,22.300000,2.100000,1.600000,2.640076,37.303947,-173.852112
*STITCH,9.500000,20.500000,-1.900000,-1.800000,2.617250,-136.548157,172.575531
*STITCH,11.700000,22.100000,2.200000,1.600000,2.720294,36.027378,-174.040161
*STITCH,9.700000,20.300000,-2.000000,-1.800000,2.690725,-138.012787,172.299667
*STITCH,11.900000,21.800000,2.200000,1.500000,2.662705,34.286877,-172.466721
*STITCH,10.000000,20.100000,-1.900000,-1.700000,2.549510,-138.179840,172.466721
*STITCH,12.200000,21.600000,2.200000,1.500000,2.662705,34.286877,-173.922333
*STITCH,10.200000,19.900000,-2.000000,-1.700000,2.624881,-139.635452,170.964142
*STITCH,12.500000,21.300000,2.300000,1.400000,2.692582,31.328691,-174.024750
*STITCH,10.400000,19.700000,-2.100000,-1.600000,2.640076,-142.696060,172.171951
*STITCH,12.700000,21.000000,2.300000,1.300000,2.641969,29.475885,-173.938217
*STITCH,10.600000,19.500000,-2.100000,-1.500000,2.580698,-144.462326,172.015137
*STITCH,12.900000,20.700000,2.300000,1.200000,2.594224,27.552813,-173.265930
*STITCH,10.700000,19.200000,-2.200000,-1.500000,2.662705,-145.713120,172.278168
*STITCH,13.100000,20.400000,2.400000,1.200000,2.683282,26.565050,-174.093857
*STITCH,10.900000,19.000000,-2.200000,-1.400000,2.607681,-147.528809,171.278305
*STITCH,13.400000,20.100000,2.500000,1.100000,2.731300,23.749491,-174.273605
*STITCH,11.100000,18.800000,-2.300000,-1.300000,2.641969,-150.524109,170.322983
*STITCH,13.600000,19.700000,2.500000,0.900000,2.657066,19.798870,-173.233826
*STITCH,11.200000,18.500000,-2.400000,-1.200000,2.683282,-153.434952,173.233826
*STITCH,13.700000,19.400000,2.500000,0.900000,2.657066,19.798870,-175.175308
*STITCH,11.300000,18.300000,-2.400000,-1.100000,2.640076,-155.376434,172.479172
*STITCH,13.900000,19.100000,2.600000,0.800000,2.720294,17.102736,-175.301331
*STITCH,11.400000,18.100000,-2.500000,-1.000000,2.692582,-158.198593,173.267075
*STITCH,14.000000,18.800000,2.600000,0.700000,2.692582,15.068481,-175.269592
*STITCH,11.500000,17.900000,-2.500000,-0.900000,2.657066,-160.201111,173.195740
*STITCH,14.100000,18.500000,2.600000,0.600000,2.668333,12.994622,-175.249954
*STITCH,11.600000,17.700000,-2.500000,-0.800000,2.624881,-162.255325,170.682281
*STITCH,14.300000,18.100000,2.700000,0.400000,2.729469,8.426957,-173.358475
*STITCH,11.700000,17.400000,-2.600000,-0.700000,2.692582,-164.931519,173.358475
*STITCH,14.400000,17.800000,2.700000,0.400000,2.729469,8.426957,-175.432343
*STITCH,11.800000,17.200000,-2.600000,-0.600000,2.668333,-167.005386,171.241776
*STITCH,14.500000,17.400000,2.700000,0.200000,2.707397,4.236393,-173.350861
*STITCH,11.900000,16.900000,-2.600000,-0.500000,2.647640,-169.114471,171.235596
*STITCH,14.600000,17.000000,2.700000,0.100000,2.701851,2.121128,-173.374969
*STITCH,12.000000,16.600000,-2.600000,-0.400000,2.630589,-171.253845,173.456467
*STITCH,14.600000,16.700000,2.600000,0.100000,2.601922,2.202627,-173.456467
*STITCH,12.000000,16.300000,-2.600000,-0.400000,2.630589,-171.253845,171.253845
*STITCH,14.700000,16.300000,2.700000,0.000000,2.700000,0.000000,-175.601288
*STITCH,12.100000,16.100000,-2.600000,-0.200000,2.607681,-175.601288,171.364899
*STITCH,14.800000,15.900000,2.700000,-0.200000,2.707397,-4.236395,-173.561020
*STITCH,12.200000,15.800000,-2.600000,-0.100000,2.601922,-177.797409,171.215469
*STITCH,14.800000,15.500000,2.600000,-0.300000,2.617250,-6.581944,-171.215469
*STITCH,12.200000,15.400000,-2.600000,-0.100000,2.601922,-177.797409,171.215469
*STITCH,14.800000,15.100000,2.600000,-0.300000,2.617250,-6.581944,186.581940
*STITCH,12.200000,15.100000,-2.600000,0.000000,2.600000,180.000000,-188.746155
*STITCH,14.800000,14.700000,2.600000,-0.400000,2.630589,-8.746162,186.543549
*STITCH,12.200000,14.800000,-2.600000,0.100000,2.601922,177.797379,-188.682907
*STITCH,14.800000,14.300000,2.600000,-0.500000,2.647640,-10.885527,188.682907
*STITCH,12.200000,14.400000,-2.600000,0.100000,2.601922,177.797379,-188.682907
*STITCH,14.800000,13.900000,2.600000,-0.500000,2.647640,-10.885527,186.486832
*STITCH,12.200000,14.100000,-2.600000,0.200000,2.607681,175.601303,-186.486832
*STITCH,14.800000,13.600000,2.600000,-0.500000,2.647640,-10.885527,186.649139
*STITCH,12.100000,13.800000,-2.700000,0.200000,2.707397,175.763611,-186.649139
*STITCH,14.700000,13.300000,2.600000,-0.500000,2.647640,-10.885527,188.682907
*STITCH,12.100000,13.400000,-2.600000,0.100000,2.601922,177.797379,-188.682907
*STITCH,14.700000,12.900000,2.600000,-0.500000,2.647640,-10.885527,186.486832
*STITCH,12.100000,13.100000,-2.600000,0.200000,2.607681,175.601303,-186.486832
*STITCH,14.700000,12.600000,2.600000,-0.500000,2.647640,-10.885527,186.649139
*STITCH,12.000000,12.800000,-2.700000,0.200000,2.707397,175.763611,-186.649139
*STITCH,14.600000,12.300000,2.600000,-0.500000,2.647640,-10.885527,186.486832
*STITCH,12.000000,12.500000,-2.600000,0.200000,2.607681,175.601303,-186.486832
*STITCH,14.600000,12.000000,2.600000,-0.500000,2.647640,-10.885527,186.649139
*STITCH,11.900000,12.200000,-2.700000,0.200000,2.707397,175.763611,-186.649139
*STITCH,14.500000,11.700000,2.600000,-0.500000,2.647640,-10.885527,188.682907
*STITCH,11.900000,11.800000,-2.600000,0.100000,2.601922,177.797379,-186.543549
*STITCH,14.500000,11.400000,2.600000,-0.400000,2.630589,-8.746162,186.625031
*STITCH,11.800000,11.500000,-2.700000,0.100000,2.701851,177.878876,-184.219070
*STITCH,14.500000,11.200000,2.700000,-0.300000,2.716615,-6.340192,186.340195
*STITCH,11.800000,11.200000,-2.700000,0.000000,2.700000,180.000000,-186.581940
*STITCH,14.400000,10.900000,2.600000,-0.300000,2.617250,-6.581944,186.581940
*STITCH,11.700000,10.900000,-2.700000,0.000000,2.700000,180.000000,-186.581940
*STITCH,14.300000,10.600000,2.600000,-0.300000,2.617250,-6.581944,-171.296967
*STITCH,11.600000,10.500000,-2.700000,-0.100000,2.701851,-177.878906,173.642517
*STITCH,14.300000,10.300000,2.700000,-0.200000,2.707397,-4.236395,-171.677994
*STITCH,11.500000,10.100000,-2.800000,-0.200000,2.807134,-175.914383,173.793289
*STITCH,14.200000,10.000000,2.700000,-0.100000,2.701851,-2.121096,-171.763412
*STITCH,11.400000,9.700000,-2.800000,-0.300000,2.816026,-173.884506,173.884506
*STITCH,14.100000,9.700000,2.700000,0.000000,2.700000,0.000000,-171.869888
*STITCH,11.300000,9.300000,-2.800000,-0.400000,2.828427,-171.869888,174.160553
*STITCH,13.800000,9.400000,2.500000,0.100000,2.501999,2.290657,-175.950485
*STITCH,11.100000,9.100000,-2.700000,-0.300000,2.716615,-173.659821,176.045776
*STITCH,13.500000,9.200000,2.400000,0.100000,2.402082,2.385952,-175.543182
*STITCH,11.000000,8.900000,-2.500000,-0.300000,2.517936,-173.157227,173.157227
*STITCH,13.200000,8.900000,2.200000,0.000000,2.200000,0.000000,-172.568588
*STITCH,10.900000,8.600000,-2.300000,-0.300000,2.319483,-172.568588,175.294907
*STITCH,13.000000,8.700000,2.100000,0.100000,2.102380,2.726313,-174.961151
*STITCH,10.800000,8.400000,-2.200000,-0.300000,2.220360,-172.234833,172.234833
*STITCH,12.700000,8.400000,1.900000,0.000000,1.900000,0.000000,-174.289413
*STITCH,10.700000,8.200000,-2.000000,-0.200000,2.009975,-174.289413,174.289413
*STITCH,12.400000,8.200000,1.700000,0.000000,1.700000,0.000000,-170.537674
*STITCH,10.600000,7.900000,-1.800000,-0.300000,1.824829,-170.537674,170.537674
*STITCH,12.100000,7.900000,1.500000,0.000000,1.500000,0.000000,-172.874985
*STITCH,10.500000,7.700000,-1.600000,-0.200000,1.612452,-172.874985,172.874985
*STITCH,11.800000,7.700000,1.300000,0.000000,1.300000,0.000000,-167.905243
*STITCH,10.400000,7.400000,-1.400000,-0.300000,1.431782,-167.905243,167.905243
*STITCH,11.500000,7.400000,1.100000,0.000000,1.100000,0.000000,-170.537674
*STITCH,10.300000,7.200000,-1.200000,-0.200000,1.216553,-170.537674,170.537674
*STITCH,11.200000,7.200000,0.900000,0.000000,0.900000,0.000000,-169.695145
*STITCH,10.100000,7.000000,-1.100000,-0.200000,1.118034,-169.695145,162.570129
*STITCH,10.900000,6.900000,0.800000,-0.100000,0.806226,-7.125016,-160.346176
*STITCH,10.000000,6.700000,-0.900000,-0.200000,0.921954,-167.471191,167.471191
*STITCH,10.600000,6.700000,0.600000,0.000000,0.600000,0.000000,-164.054596
*STITCH,9.900000,6.500000,-0.700000,-0.200000,0.728011,-164.054596,152.744659
*STITCH,10.400000,6.400000,0.500000,-0.100000,0.509902,-11.309933,-159.227737
*STITCH,9.800000,6.300000,-0.600000,-0.100000,0.608276,-170.537674,152.102722
*STITCH,10.100000,6.200000,0.300000,-0.100000,0.316228,-18.434948,-135.000000
*STITCH,9.700000,6.000000,-0.400000,-0.200000,0.447214,-153.434952,108.434952
*STITCH,9.800000,5.900000,0.100000,-0.100000,0.141421,-45.000000,-108.434952
*STITCH,9.600000,5.800000,-0.200000,-0.100000,0.223607,-153.434952,192.094757
*STITCH,10.100000,6.200000,0.500000,0.400000,0.640312,38.659809,-162.349884
*STITCH,9.900000,5.900000,-0.200000,-0.300000,0.360555,-123.690071,168.690063
*STITCH,10.400000,6.400000,0.500000,0.500000,0.707107,45.000000,-165.963760
*STITCH,10.100000,5.900000,-0.300000,-0.500000,0.583095,-120.963760,178.958374
*STITCH,10.600000,6.700000,0.500000,0.800000,0.943398,57.994617,-163.940018
*STITCH,10.400000,6.000000,-0.200000,-0.700000,0.728011,-105.945396,166.890793
*STITCH,10.900000,6.900000,0.500000,0.900000,1.029563,60.945396,-164.981628
*STITCH,10.700000,6.100000,-0.200000,-0.800000,0.824621,-104.036240,169.592285
*STITCH,11.200000,7.200000,0.500000,1.100000,1.208305,65.556046,-172.255295
*STITCH,10.900000,6.200000,-0.300000,-1.000000,1.044031,-106.699249,170.134201
*STITCH,11.500000,7.400000,0.600000,1.200000,1.341641,63.434952,-168.690063
*STITCH,11.200000,6.300000,-0.300000,-1.100000,1.140175,-105.255119,172.056519
*STITCH,11.800000,7.700000,0.600000,1.400000,1.523155,66.801407,-169.796021
*STITCH,11.500000,6.400000,-0.300000,-1.300000,1.334166,-102.994621,171.193207
*STITCH,12.100000,7.900000,0.600000,1.500000,1.615549,68.198593,-173.130005
*STITCH,11.700000,6.400000,-0.400000,-1.500000,1.552417,-104.931419,173.680908
*STITCH,12.400000,8.200000,0.700000,1.800000,1.931321,68.749496,-171.990021
*STITCH,12.000000,6.500000,-0.400000,-1.700000,1.746425,-103.240517,173.015656
*STITCH,12.700000,8.400000,0.700000,1.900000,2.024846,69.775146,-172.303955
*STITCH,12.300000,6.600000,-0.400000,-1.800000,1.843909,-102.528809,176.583405
*STITCH,12.900000,8.700000,0.600000,2.100000,2.184033,74.054604,-175.364532
*STITCH,12.500000,6.700000,-0.400000,-2.000000,2.039608,-101.309937,173.659821
*STITCH,13.200000,8.900000,0.700000,2.200000,2.308679,72.349876,-173.134171
*STITCH,12.800000,6.800000,-0.400000,-2.100000,2.137756,-100.784294,174.524078
*STITCH,13.500000,9.200000,0.700000,2.400000,2.500000,73.739792,-173.202118
*STITCH,13.100000,6.800000,-0.400000,-2.400000,2.433105,-99.462334,174.393845
*STITCH,13.800000,9.400000,0.700000,2.600000,2.692582,74.931511,-174.021790
*STITCH,13.400000,6.900000,-0.400000,-2.500000,2.531798,-99.090279,175.054047
*STITCH,14.100000,9.700000,0.700000,2.800000,2.886174,75.963760,-176.455231
*STITCH,13.600000,7.000000,-0.500000,-2.700000,2.745906,-100.491478,173.987122
*STITCH,14.400000,9.700000,0.800000,2.700000,2.816026,73.495636,-171.922607
*STITCH,14.000000,7.000000,-0.400000,-2.700000,2.729469,-98.426964,173.892517
*STITCH,14.700000,9.700000,0.700000,2.700000,2.789265,75.465546,-172.047485
*STITCH,14.400000,7.100000,-0.300000,-2.600000,2.617250,-96.581940,171.513458
*STITCH,15.100000,9.700000,0.700000,2.600000,2.692582,74.931511,-171.513458
*STITCH,14.800000,7.100000,-0.300000,-2.600000,2.617250,-96.581940,174.053131
*STITCH,15.400000,9.800000,0.600000,2.700000,2.765863,77.471199,-171.707596
*STITCH,15.200000,7.100000,-0.200000,-2.700000,2.707397,-94.236397,173.744919
*STITCH,15.700000,9.800000,0.500000,2.700000,2.745906,79.508522,-171.629654
*STITCH,15.600000,7.100000,-0.100000,-2.700000,2.701851,-92.121132,173.374969
*STITCH,16.000000,9.700000,0.400000,2.600000,2.630589,81.253838,-173.456467
*STITCH,15.900000,7.100000,-0.100000,-2.600000,2.601922,-92.202629,171.317108
*STITCH,16.400000,9.700000,0.500000,2.600000,2.647640,79.114471,-175.696411
*STITCH,16.100000,7.100000,-0.300000,-2.600000,2.617250,-96.581940,173.587326
*STITCH,16.700000,9.700000,0.600000,2.600000,2.668333,77.005386,-173.587326
*STITCH,16.400000,7.100000,-0.300000,-2.600000,2.617250,-96.581940,171.513458
*STITCH,17.100000,9.700000,0.700000,2.600000,2.692582,74.931511,-173.677673
*STITCH,16.700000,7.100000,-0.400000,-2.600000,2.630589,-98.746162,173.677673
*STITCH,17.400000,9.700000,0.700000,2.600000,2.692582,74.931511,-173.677673
*STITCH,17.000000,7.100000,-0.400000,-2.600000,2.630589,-98.746162,170.311218
*STITCH,17.800000,9.500000,0.800000,2.400000,2.529822,71.565048,-172.875000
*STITCH,17.300000,7.000000,-0.500000,-2.500000,2.549510,-101.309944,170.753906
*STITCH,18.200000,9.400000,0.900000,2.400000,2.563201,69.443954,-175.086197
*STITCH,17.500000,6.900000,-0.700000,-2.500000,2.596151,-105.642242,171.018677
*STITCH,18.600000,9.300000,1.100000,2.400000,2.640076,65.376434,-173.811386
*STITCH,17.800000,6.900000,-0.800000,-2.400000,2.529822,-108.434952,170.882141
*STITCH,19.000000,9.200000,1.200000,2.300000,2.594224,62.447189,-175.067047
*STITCH,18.000000,6.800000,-1.000000,-2.400000,2.600000,-112.619865,171.291168
*STITCH,19.400000,9.100000,1.400000,2.300000,2.692582,58.671303,-173.294861
*STITCH,18.300000,6.700000,-1.100000,-2.400000,2.640076,-114.623566,175.147675
*STITCH,19.600000,9.000000,1.300000,2.300000,2.641969,60.524109,-177.089157
*STITCH,18.400000,6.600000,-1.200000,-2.400000,2.683282,-116.565048,172.278168
*STITCH,19.900000,8.800000,1.500000,2.200000,2.662705,55.713123,-176.292358
*STITCH,18.600000,6.600000,-1.300000,-2.200000,2.555387,-120.579231,171.919418
*STITCH,20.200000,8.600000,1.600000,2.000000,2.561250,51.340191,-175.030258
*STITCH,18.800000,6.500000,-1.400000,-2.100000,2.523886,-123.690071,173.325531
*STITCH,20.500000,8.500000,1.700000,2.000000,2.624881,49.635464,-175.173141
*STITCH,19.000000,6.400000,-1.500000,-2.100000,2.580698,-125.537674,172.085831
*STITCH,20.800000,8.300000,1.800000,1.900000,2.617250,46.548157,-175.207962
*STITCH,19.200000,6.300000,-1.600000,-2.000000,2.561250,-128.659805,173.659805
*STITCH,21.100000,8.200000,1.900000,1.900000,2.687006,45.000000,-175.364548
*STITCH,19.400000,6.200000,-1.700000,-2.000000,2.624881,-130.364548,170.729080
*STITCH,21.400000,7.900000,2.000000,1.700000,2.624881,40.364536,-173.816376
