"#CSV Embroidery File"
"#Created in Embird 2022 Build 10.66 (32-bit) on 19.02.2022 at 10:09:10
"#© 1997-2022 BALARAD, s.r.o.
"#https://www.embird.net
"#embird@embird.net
"#Notes: Can be read by Excel as CSV (Comma Separated Value) or text editor."
"#Lines beginning with # are comments."
"#Lines beginning with > are variables: >VARIABLE, VALUE"
"#Lines beginning with $ are colors: $Number, RED, GREEN, BLUE, Description, Catalog number"
"#Lines beginning with * are stitchlist entries: *STITCH, x, y, rel x, rel y, l, a, da"
"#  *STITCH means needle goes in, *JUMP means needle move only, *COLOR means stop for color change"
"#  x and y are absolute locations in mm; rel x, rel y are relative locations;"
"#  If absolute values are blank, relative values are used, otherwise relatives are ignored on read."
"#  (This is useful if editing by hand, move a piece of pattern by move first stitch and delete absolute values for the rest.)"
"#  l is stitch length, a is angle into node, da is angle out - angle in;"
"#  -999 means not-applicable.  These three parameters are ignored during read."
#
#>VAR_NAME,VAR_VALUE
">design_name","geometric_object"
">file_name","C:\users\rob\My Documents\embroidermodder\samples\geometric_objects.csv"
">AX","+    0"
">AY","+    0"
">MX","+    0"
">MY","+    0"
">PD","******"
">Stitch_Count","8304"
">Color_Count","3"
">Extents","-41.100000,41.200000,-42.400000,42.400000"
#
#$COLOR,RED,GREEN,BLUE,DESCRIPTION,CATALOG_NUMBER
$0,0,0,200,"Purple","Brother Embroidery 614"
$1,255,243,128,"Cream Yellow","Brother Embroidery 812"
$2,255,0,255,"Lilac","Brother Embroidery 612"
$3,130,202,255,"Light Blue","Brother Embroidery 017"
#
*STITCH,-1.800000,21.000000,3.900000,0.000000,3.900000,0.000000,0.000000
*STITCH,1.900000,21.000000,3.700000,0.000000,3.700000,0.000000,0.000000
*STITCH,4.400000,21.000000,2.500000,0.000000,2.500000,0.000000,-173.659821
*STITCH,2.600000,20.800000,-1.800000,-0.200000,1.811077,-173.659821,353.659821
*STITCH,0.800000,20.800000,-1.800000,0.000000,1.800000,180.000000,0.000000
*STITCH,-2.900000,20.800000,-3.700000,0.000000,3.700000,180.000000,0.000000
*STITCH,-6.800000,20.800000,-3.900000,0.000000,3.900000,180.000000,0.000000
*STITCH,-10.500000,20.800000,-3.700000,0.000000,3.700000,180.000000,0.000000
*STITCH,-14.400000,20.800000,-3.900000,0.000000,3.900000,180.000000,0.000000
*STITCH,-18.100000,20.800000,-3.700000,0.000000,3.700000,180.000000,0.000000
*STITCH,-18.600000,20.800000,-0.500000,0.000000,0.500000,180.000000,-186.340195
*STITCH,-16.800000,20.600000,1.800000,-0.200000,1.811077,-6.340191,6.340191
*STITCH,-14.900000,20.600000,1.900000,0.000000,1.900000,0.000000,0.000000
*STITCH,-11.000000,20.600000,3.900000,0.000000,3.900000,0.000000,0.000000
*STITCH,-7.300000,20.600000,3.700000,0.000000,3.700000,0.000000,0.000000
*STITCH,-3.400000,20.600000,3.900000,0.000000,3.900000,0.000000,0.000000
*STITCH,0.300000,20.600000,3.700000,0.000000,3.700000,0.000000,0.000000
*STITCH,3.900000,20.600000,3.600000,0.000000,3.600000,0.000000,0.000000
*STITCH,4.400000,20.600000,0.500000,0.000000,0.500000,0.000000,-171.253845
*STITCH,3.100000,20.400000,-1.300000,-0.200000,1.315295,-171.253845,351.253845
*STITCH,-0.800000,20.400000,-3.900000,0.000000,3.900000,180.000000,0.000000
*STITCH,-4.500000,20.400000,-3.700000,0.000000,3.700000,180.000000,0.000000
*STITCH,-8.400000,20.400000,-3.900000,0.000000,3.900000,180.000000,0.000000
*STITCH,-12.100000,20.400000,-3.700000,0.000000,3.700000,180.000000,0.000000
*STITCH,-16.000000,20.400000,-3.900000,0.000000,3.900000,180.000000,0.000000
*STITCH,-18.600000,20.400000,-2.600000,0.000000,2.600000,180.000000,-185.440338
*STITCH,-16.500000,20.200000,2.100000,-0.200000,2.109502,-5.440332,5.440332
*STITCH,-12.500000,20.200000,4.000000,0.000000,4.000000,0.000000,0.000000
*STITCH,-8.900000,20.200000,3.600000,0.000000,3.600000,0.000000,0.000000
*STITCH,-4.900000,20.200000,4.000000,0.000000,4.000000,0.000000,0.000000
*STITCH,-1.300000,20.200000,3.600000,0.000000,3.600000,0.000000,0.000000
*STITCH,2.700000,20.200000,4.000000,0.000000,4.000000,0.000000,0.000000
*STITCH,4.200000,20.200000,1.500000,0.000000,1.500000,0.000000,180.000000
*STITCH,3.500000,20.200000,-0.700000,0.000000,0.700000,180.000000,-180.000000
*STITCH,4.200000,20.200000,0.700000,0.000000,0.700000,0.000000,-999.000000
*JUMP,-4.400000,8.000000,-8.600000,-12.200000,14.926486,-999.000000,-999.000000
*JUMP,-13.000000,-4.200000,-8.600000,-12.200000,14.926486,-999.000000,-999.000000
*JUMP,-21.700000,-16.400000,-8.700000,-12.200000,14.984325,-999.000000,-999.000000
*JUMP,-30.300000,-28.600000,-8.600000,-12.200000,14.926486,-999.000000,-999.000000
*JUMP,-39.000000,-40.800000,-8.700000,-12.200000,14.984325,-999.000000,-999.000000
*STITCH,-39.000000,-40.800000,0.000000,0.000000,0.000000,-999.000000,-999.000000
*STITCH,-38.600000,-40.200000,0.400000,0.600000,0.721110,56.309929,-180.000000
*STITCH,-39.000000,-40.800000,-0.400000,-0.600000,0.721110,-123.690071,213.690063
*STITCH,-39.000000,-40.000000,0.000000,0.800000,0.800000,90.000000,-116.565048
*STITCH,-37.400000,-40.800000,1.600000,-0.800000,1.788854,-26.565050,116.565048
*STITCH,-37.400000,-39.400000,0.000000,1.400000,1.400000,90.000000,0.000000
*STITCH,-37.400000,-36.400000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-37.400000,-33.400000,0.000000,3.000000,3.000000,90.000000,-168.690079
*STITCH,-37.100000,-34.900000,0.300000,-1.500000,1.529706,-78.690079,1.824097
*STITCH,-36.400000,-37.900000,0.700000,-3.000000,3.080584,-76.865982,-1.444649
*STITCH,-35.800000,-40.800000,0.600000,-2.900000,2.961419,-78.310631,168.310638
*STITCH,-35.800000,-39.100000,0.000000,1.700000,1.700000,90.000000,0.000000
*STITCH,-35.800000,-36.100000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-35.800000,-33.100000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-35.800000,-30.100000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-35.800000,-27.100000,0.000000,3.000000,3.000000,90.000000,-173.659790
*STITCH,-35.600000,-28.900000,0.200000,-1.800000,1.811077,-83.659782,1.254417
*STITCH,-35.200000,-31.900000,0.400000,-3.000000,3.026549,-82.405365,-1.688477
*STITCH,-34.900000,-34.800000,0.300000,-2.900000,2.915476,-84.093842,1.688477
*STITCH,-34.500000,-37.800000,0.400000,-3.000000,3.026549,-82.405365,-1.884026
*STITCH,-34.200000,-40.800000,0.300000,-3.000000,3.014963,-84.289391,174.289398
*STITCH,-34.200000,-38.400000,0.000000,2.400000,2.400000,90.000000,0.000000
*STITCH,-34.200000,-35.400000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-34.200000,-32.400000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-34.200000,-29.400000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-34.200000,-26.400000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-34.200000,-23.400000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-34.200000,-20.400000,0.000000,3.000000,3.000000,90.000000,-175.426086
*STITCH,-34.000000,-22.900000,0.200000,-2.500000,2.507987,-85.426086,-0.628723
*STITCH,-33.800000,-25.800000,0.200000,-2.900000,2.906888,-86.054810,1.765419
*STITCH,-33.500000,-28.800000,0.300000,-3.000000,3.014963,-84.289391,-1.896523
*STITCH,-33.300000,-31.800000,0.200000,-3.000000,3.006659,-86.185913,0.000000
*STITCH,-33.100000,-34.800000,0.200000,-3.000000,3.006659,-86.185913,1.896523
*STITCH,-32.800000,-37.800000,0.300000,-3.000000,3.014963,-84.289391,-1.896523
*STITCH,-32.600000,-40.800000,0.200000,-3.000000,3.006659,-86.185913,176.185913
*STITCH,-32.600000,-37.800000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-32.600000,-34.800000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-32.600000,-31.800000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-32.600000,-28.800000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-32.600000,-25.800000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-32.600000,-22.800000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-32.600000,-19.800000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-32.600000,-16.800000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-32.600000,-13.800000,0.000000,3.000000,3.000000,90.000000,-176.185913
*STITCH,-32.400000,-16.800000,0.200000,-3.000000,3.006659,-86.185913,0.000000
*STITCH,-32.200000,-19.800000,0.200000,-3.000000,3.006659,-86.185913,-1.904900
*STITCH,-32.100000,-22.800000,0.100000,-3.000000,3.001666,-88.090813,1.904900
*STITCH,-31.900000,-25.800000,0.200000,-3.000000,3.006659,-86.185913,0.000000
*STITCH,-31.700000,-28.800000,0.200000,-3.000000,3.006659,-86.185913,0.000000
*STITCH,-31.500000,-31.800000,0.200000,-3.000000,3.006659,-86.185913,-1.904900
*STITCH,-31.400000,-34.800000,0.100000,-3.000000,3.001666,-88.090813,1.904900
*STITCH,-31.200000,-37.800000,0.200000,-3.000000,3.006659,-86.185913,0.000000
*STITCH,-31.000000,-40.800000,0.200000,-3.000000,3.006659,-86.185913,176.185913
*STITCH,-31.000000,-40.200000,0.000000,0.600000,0.600000,90.000000,0.000000
*STITCH,-31.000000,-37.200000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-31.000000,-34.200000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-31.000000,-31.200000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-31.000000,-28.200000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-31.000000,-25.200000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-31.000000,-22.200000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-31.000000,-19.200000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-31.000000,-16.200000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-31.000000,-13.200000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-31.000000,-10.200000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-31.000000,-7.200000,0.000000,3.000000,3.000000,90.000000,-180.000000
*STITCH,-31.000000,-7.800000,0.000000,-0.600000,0.600000,-90.000000,3.814087
*STITCH,-30.800000,-10.800000,0.200000,-3.000000,3.006659,-86.185913,-1.904900
*STITCH,-30.700000,-13.800000,0.100000,-3.000000,3.001666,-88.090813,1.904900
*STITCH,-30.500000,-16.800000,0.200000,-3.000000,3.006659,-86.185913,-1.904900
*STITCH,-30.400000,-19.800000,0.100000,-3.000000,3.001666,-88.090813,0.000000
*STITCH,-30.300000,-22.800000,0.100000,-3.000000,3.001666,-88.090813,1.904900
*STITCH,-30.100000,-25.800000,0.200000,-3.000000,3.006659,-86.185913,-1.904900
*STITCH,-30.000000,-28.800000,0.100000,-3.000000,3.001666,-88.090813,1.904900
*STITCH,-29.800000,-31.800000,0.200000,-3.000000,3.006659,-86.185913,-1.904900
*STITCH,-29.700000,-34.800000,0.100000,-3.000000,3.001666,-88.090813,1.904900
*STITCH,-29.500000,-37.800000,0.200000,-3.000000,3.006659,-86.185913,-1.904900
*STITCH,-29.400000,-40.800000,0.100000,-3.000000,3.001666,-88.090813,178.090820
*STITCH,-29.400000,-39.600000,0.000000,1.200000,1.200000,90.000000,0.000000
*STITCH,-29.400000,-36.600000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-29.400000,-33.600000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-29.400000,-30.600000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-29.400000,-27.600000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-29.400000,-24.600000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-29.400000,-21.600000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-29.400000,-18.600000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-29.400000,-15.600000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-29.400000,-12.600000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-29.400000,-9.600000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-29.400000,-6.600000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-29.400000,-3.600000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-29.400000,-0.600000,0.000000,3.000000,3.000000,90.000000,-81.869896
*STITCH,-28.000000,-0.400000,1.400000,0.200000,1.414214,8.130102,-92.121109
*STITCH,-27.800000,-2.300000,0.200000,-1.900000,1.910497,-83.991005,50.300938
*STITCH,-27.500000,-2.500000,0.300000,-0.200000,0.360555,-33.690067,-50.599354
*STITCH,-27.300000,-4.500000,0.200000,-2.000000,2.009975,-84.289421,8.325661
*STITCH,-27.200000,-4.900000,0.100000,-0.400000,0.412311,-75.963760,-1.507439
*STITCH,-27.000000,-5.800000,0.200000,-0.900000,0.921954,-77.471199,43.781132
*STITCH,-26.700000,-6.000000,0.300000,-0.200000,0.360555,-33.690067,-49.600094
*STITCH,-26.500000,-7.700000,0.200000,-1.700000,1.711724,-83.290161,7.326401
*STITCH,-26.400000,-8.100000,0.100000,-0.400000,0.412311,-75.963760,0.000000
*STITCH,-26.200000,-8.900000,0.200000,-0.800000,0.824621,-75.963760,42.273693
*STITCH,-25.900000,-9.100000,0.300000,-0.200000,0.360555,-33.690067,-50.599354
*STITCH,-25.700000,-11.100000,0.200000,-2.000000,2.009975,-84.289421,8.325661
*STITCH,-25.600000,-11.500000,0.100000,-0.400000,0.412311,-75.963760,-1.507439
*STITCH,-25.400000,-12.400000,0.200000,-0.900000,0.921954,-77.471199,43.781132
*STITCH,-25.100000,-12.600000,0.300000,-0.200000,0.360555,-33.690067,-49.600094
*STITCH,-24.900000,-14.300000,0.200000,-1.700000,1.711724,-83.290161,7.326401
*STITCH,-24.800000,-14.700000,0.100000,-0.400000,0.412311,-75.963760,0.000000
*STITCH,-24.600000,-15.500000,0.200000,-0.800000,0.824621,-75.963760,42.273693
*STITCH,-24.300000,-15.700000,0.300000,-0.200000,0.360555,-33.690067,-50.599354
*STITCH,-24.100000,-17.700000,0.200000,-2.000000,2.009975,-84.289421,50.599354
*STITCH,-23.800000,-17.900000,0.300000,-0.200000,0.360555,-33.690067,-50.300938
*STITCH,-23.600000,-19.800000,0.200000,-1.900000,1.910497,-83.991005,8.027245
*STITCH,-23.500000,-20.200000,0.100000,-0.400000,0.412311,-75.963760,-1.507439
*STITCH,-23.300000,-21.100000,0.200000,-0.900000,0.921954,-77.471199,43.781132
*STITCH,-23.000000,-21.300000,0.300000,-0.200000,0.360555,-33.690067,-49.600094
*STITCH,-22.800000,-23.000000,0.200000,-1.700000,1.711724,-83.290161,7.326401
*STITCH,-22.700000,-23.400000,0.100000,-0.400000,0.412311,-75.963760,-1.507439
*STITCH,-22.500000,-24.300000,0.200000,-0.900000,0.921954,-77.471199,43.781132
*STITCH,-22.200000,-24.500000,0.300000,-0.200000,0.360555,-33.690067,-50.599354
*STITCH,-22.000000,-26.500000,0.200000,-2.000000,2.009975,-84.289421,8.325661
*STITCH,-21.900000,-26.900000,0.100000,-0.400000,0.412311,-75.963760,0.000000
*STITCH,-21.700000,-27.700000,0.200000,-0.800000,0.824621,-75.963760,42.273693
*STITCH,-21.400000,-27.900000,0.300000,-0.200000,0.360555,-33.690067,-49.600094
*STITCH,-21.200000,-29.600000,0.200000,-1.700000,1.711724,-83.290161,7.326401
*STITCH,-21.100000,-30.000000,0.100000,-0.400000,0.412311,-75.963760,-1.507439
*STITCH,-20.900000,-30.900000,0.200000,-0.900000,0.921954,-77.471199,43.781132
*STITCH,-20.600000,-31.100000,0.300000,-0.200000,0.360555,-33.690067,-49.600094
*STITCH,-20.400000,-32.800000,0.200000,-1.700000,1.711724,-83.290161,7.326401
*STITCH,-20.300000,-33.200000,0.100000,-0.400000,0.412311,-75.963760,-3.731392
*STITCH,-20.100000,-34.300000,0.200000,-1.100000,1.118034,-79.695152,46.005085
*STITCH,-19.800000,-34.500000,0.300000,-0.200000,0.360555,-33.690067,-50.300938
*STITCH,-19.600000,-36.400000,0.200000,-1.900000,1.910497,-83.991005,50.300938
*STITCH,-19.300000,-36.600000,0.300000,-0.200000,0.360555,-33.690067,-49.969715
*STITCH,-19.100000,-38.400000,0.200000,-1.800000,1.811077,-83.659782,7.696022
*STITCH,-19.000000,-38.800000,0.100000,-0.400000,0.412311,-75.963760,4.398712
*STITCH,-18.800000,-39.400000,0.200000,-0.600000,0.632456,-71.565048,-4.398712
*STITCH,-18.700000,-39.800000,0.100000,-0.400000,0.412311,-75.963760,0.000000
*STITCH,-18.500000,-40.600000,0.200000,-0.800000,0.824621,-75.963760,12.528816
*STITCH,-18.300000,-41.000000,0.200000,-0.400000,0.447214,-63.434944,235.840302
*STITCH,-19.800000,-40.800000,-1.500000,0.200000,1.513275,172.405365,-82.405365
*STITCH,-19.800000,-37.700000,0.000000,3.100000,3.100000,90.000000,0.000000
*STITCH,-19.800000,-34.700000,0.000000,3.000000,3.000000,90.000000,-198.434952
*STITCH,-19.900000,-35.000000,-0.100000,-0.300000,0.316228,-108.434952,4.864510
*STITCH,-20.600000,-37.900000,-0.700000,-2.900000,2.983287,-103.570442,-1.851715
*STITCH,-21.400000,-40.800000,-0.800000,-2.900000,3.008322,-105.422157,195.422150
*STITCH,-21.400000,-40.100000,0.000000,0.700000,0.700000,90.000000,0.000000
*STITCH,-21.400000,-37.100000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-21.400000,-34.100000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-21.400000,-31.100000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-21.400000,-28.100000,0.000000,3.000000,3.000000,90.000000,-187.125015
*STITCH,-21.500000,-28.900000,-0.100000,-0.800000,0.806226,-97.125015,-0.469627
*STITCH,-21.900000,-31.900000,-0.400000,-3.000000,3.026549,-97.594643,-0.258675
*STITCH,-22.300000,-34.800000,-0.400000,-2.900000,2.927456,-97.853317,2.142708
*STITCH,-22.600000,-37.800000,-0.300000,-3.000000,3.014963,-95.710609,-1.884033
*STITCH,-23.000000,-40.800000,-0.400000,-3.000000,3.026549,-97.594643,187.594635
*STITCH,-23.000000,-39.500000,0.000000,1.300000,1.300000,90.000000,0.000000
*STITCH,-23.000000,-36.500000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-23.000000,-33.500000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-23.000000,-30.500000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-23.000000,-27.500000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-23.000000,-24.500000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-23.000000,-21.500000,0.000000,3.000000,3.000000,90.000000,-184.085587
*STITCH,-23.100000,-22.900000,-0.100000,-1.400000,1.403567,-94.085587,-1.625023
*STITCH,-23.400000,-25.900000,-0.300000,-3.000000,3.014963,-95.710609,1.765411
*STITCH,-23.600000,-28.800000,-0.200000,-2.900000,2.906888,-93.945198,-1.765411
*STITCH,-23.900000,-31.800000,-0.300000,-3.000000,3.014963,-95.710609,1.896523
*STITCH,-24.100000,-34.800000,-0.200000,-3.000000,3.006659,-93.814087,-1.896523
*STITCH,-24.400000,-37.800000,-0.300000,-3.000000,3.014963,-95.710609,1.896523
*STITCH,-24.600000,-40.800000,-0.200000,-3.000000,3.006659,-93.814087,183.814087
*STITCH,-24.600000,-38.900000,0.000000,1.900000,1.900000,90.000000,0.000000
*STITCH,-24.600000,-35.900000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-24.600000,-32.900000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-24.600000,-29.900000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-24.600000,-26.900000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-24.600000,-23.900000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-24.600000,-20.900000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-24.600000,-17.900000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-24.600000,-14.900000,0.000000,3.000000,3.000000,90.000000,-183.012848
*STITCH,-24.700000,-16.800000,-0.100000,-1.900000,1.902630,-93.012840,-0.801247
*STITCH,-24.900000,-19.800000,-0.200000,-3.000000,3.006659,-93.814087,0.000000
*STITCH,-25.100000,-22.800000,-0.200000,-3.000000,3.006659,-93.814087,0.000000
*STITCH,-25.300000,-25.800000,-0.200000,-3.000000,3.006659,-93.814087,0.000000
*STITCH,-25.500000,-28.800000,-0.200000,-3.000000,3.006659,-93.814087,1.904900
*STITCH,-25.600000,-31.800000,-0.100000,-3.000000,3.001666,-91.909187,-1.904900
*STITCH,-25.800000,-34.800000,-0.200000,-3.000000,3.006659,-93.814087,0.000000
*STITCH,-26.000000,-37.800000,-0.200000,-3.000000,3.006659,-93.814087,0.000000
*STITCH,-26.200000,-40.800000,-0.200000,-3.000000,3.006659,-93.814087,183.814087
*STITCH,-26.200000,-38.300000,0.000000,2.500000,2.500000,90.000000,0.000000
*STITCH,-26.200000,-35.300000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-26.200000,-32.300000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-26.200000,-29.300000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-26.200000,-26.300000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-26.200000,-23.300000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-26.200000,-20.300000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-26.200000,-17.300000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-26.200000,-14.300000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-26.200000,-11.300000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-26.200000,-8.300000,0.000000,3.000000,3.000000,90.000000,-182.290649
*STITCH,-26.300000,-10.800000,-0.100000,-2.500000,2.501999,-92.290657,-1.523430
*STITCH,-26.500000,-13.800000,-0.200000,-3.000000,3.006659,-93.814087,1.904900
*STITCH,-26.600000,-16.800000,-0.100000,-3.000000,3.001666,-91.909187,-1.904900
*STITCH,-26.800000,-19.800000,-0.200000,-3.000000,3.006659,-93.814087,1.904900
*STITCH,-26.900000,-22.800000,-0.100000,-3.000000,3.001666,-91.909187,-1.904900
*STITCH,-27.100000,-25.800000,-0.200000,-3.000000,3.006659,-93.814087,1.904900
*STITCH,-27.200000,-28.800000,-0.100000,-3.000000,3.001666,-91.909187,-1.904900
*STITCH,-27.400000,-31.800000,-0.200000,-3.000000,3.006659,-93.814087,1.904900
*STITCH,-27.500000,-34.800000,-0.100000,-3.000000,3.001666,-91.909187,-1.904900
*STITCH,-27.700000,-37.800000,-0.200000,-3.000000,3.006659,-93.814087,1.904900
*STITCH,-27.800000,-40.800000,-0.100000,-3.000000,3.001666,-91.909187,181.909180
*STITCH,-27.800000,-37.700000,0.000000,3.100000,3.100000,90.000000,0.000000
*STITCH,-27.800000,-34.700000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-27.800000,-31.700000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-27.800000,-28.700000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-27.800000,-25.700000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-27.800000,-22.700000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-27.800000,-19.700000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-27.800000,-16.700000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-27.800000,-13.700000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-27.800000,-10.700000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-27.800000,-7.700000,0.000000,3.000000,3.000000,90.000000,0.000000
*STITCH,-27.800000,-4.700000,0.000000,3.000000,3.000000,90.000000,7.236923
*STITCH,-28.600000,1.600000,-0.800000,6.300000,6.350591,97.236923,82.763077
*STITCH,-29.000000,1.600000,-0.400000,0.000000,0.400000,180.000000,-206.565048
*STITCH,-28.600000,1.400000,0.400000,-0.200000,0.447214,-26.565050,-135.000000
*STITCH,-29.200000,1.200000,-0.600000,-0.200000,0.632456,-161.565048,147.528809
*STITCH,-28.400000,1.000000,0.800000,-0.200000,0.824621,-14.036243,-151.927521
*STITCH,-29.200000,0.800000,-0.800000,-0.200000,0.824621,-165.963760,19.653824
*STITCH,-29.500000,0.600000,-0.300000,-0.200000,0.360555,-146.309937,146.309937
*STITCH,-28.100000,0.600000,1.400000,0.000000,1.400000,0.000000,-171.869888
*STITCH,-29.500000,0.400000,-1.400000,-0.200000,1.414214,-171.869888,163.739792
*STITCH,-28.100000,0.200000,1.400000,-0.200000,1.414214,-8.130102,-159.341095
*STITCH,-29.000000,0.000000,-0.900000,-0.200000,0.921954,-167.471191,347.471191
*STITCH,-29.500000,0.000000,-0.500000,0.000000,0.500000,180.000000,-188.130096
*STITCH,-28.100000,-0.200000,1.400000,-0.200000,1.414214,-8.130102,-25.559965
*STITCH,-27.800000,-0.400000,0.300000,-0.200000,0.360555,-33.690067,213.690063
*STITCH,-29.700000,-0.400000,-1.900000,0.000000,1.900000,180.000000,-186.009003
*STITCH,-27.800000,-0.600000,1.900000,-0.200000,1.910497,-6.009006,-155.556046
*STITCH,-28.400000,-0.800000,-0.600000,-0.200000,0.632456,-161.565048,341.565063
*STITCH,-29.700000,-0.800000,-1.300000,0.000000,1.300000,180.000000,-194.036240
*STITCH,-28.900000,-1.000000,0.800000,-0.200000,0.824621,-14.036243,14.036243
*STITCH,-27.800000,-1.000000,1.100000,0.000000,1.100000,0.000000,-173.990997
*STITCH,-29.700000,-1.200000,-1.900000,-0.200000,1.910497,-173.990997,167.981995
*STITCH,-27.800000,-1.400000,1.900000,-0.200000,1.910497,-6.009006,-168.796555
*STITCH,-30.000000,-1.600000,-2.200000,-0.200000,2.209072,-174.805557,167.210907
*STITCH,-28.500000,-1.800000,1.500000,-0.200000,1.513275,-7.594644,7.594644
*STITCH,-27.600000,-1.800000,0.900000,0.000000,0.900000,0.000000,-173.990997
*STITCH,-29.500000,-2.000000,-1.900000,-0.200000,1.910497,-173.990997,353.990997
*STITCH,-30.000000,-2.000000,-0.500000,0.000000,0.500000,180.000000,-184.763641
*STITCH,-27.600000,-2.200000,2.400000,-0.200000,2.408319,-4.763641,-170.472717
*STITCH,-30.000000,-2.400000,-2.400000,-0.200000,2.408319,-175.236359,28.926422
*STITCH,-30.300000,-2.600000,-0.300000,-0.200000,0.360555,-146.309937,146.309937
*STITCH,-27.800000,-2.600000,2.500000,0.000000,2.500000,0.000000,0.000000
*STITCH,-27.300000,-2.600000,0.500000,0.000000,0.500000,0.000000,-172.405350
*STITCH,-28.800000,-2.800000,-1.500000,-0.200000,1.513275,-172.405350,352.405334
*STITCH,-30.300000,-2.800000,-1.500000,0.000000,1.500000,180.000000,-191.309937
*STITCH,-29.300000,-3.000000,1.000000,-0.200000,1.019804,-11.309933,11.309933
